u,v,key,osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,Cost of returning,Edge Betweenness,ref,width,bridge,access,tunnel,junction
27785301,1867607137,0,176213810,False,,Prinz-Georg-Straße,residential,30,True,143.328,"LINESTRING (13.3545808 52.4819785, 13.3545099 52.4820307, 13.353798 52.48254, 13.3535472 52.4827194, 13.3532871 52.4829055, 13.35321 52.4829606)",1.2418955656687023,1.493435603803482e-07,,,,,,
27785301,27186884,0,"[1223631680, 828829036, 1182388083, 103844062, 1223631679]",False,,Ebersstraße,residential,30,True,254.802,"LINESTRING (13.3545808 52.4819785, 13.3545225 52.4819345, 13.3544982 52.4819162, 13.3542897 52.4817569, 13.3537226 52.4813218, 13.3532903 52.4809941, 13.3528898 52.4806867, 13.3524661 52.480367, 13.352359 52.4802861, 13.3523422 52.4802733, 13.3523209 52.4802571, 13.3522896 52.4802333, 13.3522311 52.4801888)",1.2584674439778132,0.000273224043715847,,,,,,
27785302,27785305,0,593851961,True,3,Hauptstraße,primary,30,False,24.324,"LINESTRING (13.3529682 52.4843516, 13.3532406 52.4844942)",11.150064696590743,0.0015592214421510252,B 1,,,,,
27785302,27785307,0,"[1165173552, 1216806067, 1216806068]",False,2,Albertstraße,residential,30,False,127.113,"LINESTRING (13.3529682 52.4843516, 13.3530656 52.4842831, 13.3531078 52.4842534, 13.3540495 52.4835883, 13.35411 52.4835433, 13.35419 52.4834838)",1.5617643331202922,5.973742415213928e-07,,,,,,
27785305,27785387,0,"[593851961, 508614988, 1144047049]",True,3,Hauptstraße,primary,30,False,255.073,"LINESTRING (13.3532406 52.4844942, 13.3533268 52.4845393, 13.353355 52.4845541, 13.3534408 52.4845985, 13.3547732 52.4852828, 13.3548098 52.4853016, 13.3558978 52.4858691, 13.3559601 52.4859011, 13.3561118 52.4859791)",10.97019975706584,0.0015592214421510252,B 1,,,,,
27785307,27785378,0,"[176213808, 1174230040, 1174230041]",False,,Feurigstraße,residential,30,False,402.072,"LINESTRING (13.35419 52.4834838, 13.354278 52.4835302, 13.3543598 52.4835731, 13.3558227 52.4843334, 13.3561491 52.4845018, 13.3568425 52.48487, 13.3572971 52.485111, 13.357626 52.4852875, 13.3580035 52.4854798, 13.3580357 52.4854976, 13.3583015 52.4856298, 13.3585745 52.4857373, 13.3586148 52.4857496, 13.3586934 52.4857689, 13.3587563 52.4857838)",1.8291714765265066,0.0006229119903464323,,,,,,
27785307,1867607137,0,176621902,False,,Feurigstraße,residential,30,True,88.258,"LINESTRING (13.35419 52.4834838, 13.3540888 52.4834306, 13.3540532 52.4834118, 13.3538108 52.483278, 13.353303 52.48301, 13.3532609 52.4829878, 13.35321 52.4829606)",1.4467124082257203,0.00027307470015546664,,,,,,
27785307,27785308,0,"[380451748, 1216806068]",False,2,Albertstraße,residential,30,False,127.198,"LINESTRING (13.35419 52.4834838, 13.3542944 52.4834062, 13.3543154 52.4833906, 13.3543575 52.4833589, 13.3553481 52.4826755, 13.3554257 52.4826224)",1.5413814460551907,0.0010918507699407257,,,,,,
27785307,27785302,0,"[1165173552, 1216806067, 1216806068]",False,2,Albertstraße,residential,30,True,127.113,"LINESTRING (13.35419 52.4834838, 13.35411 52.4835433, 13.3540495 52.4835883, 13.3531078 52.4842534, 13.3530656 52.4842831, 13.3529682 52.4843516)",1.5617643331202917,0.0015598188163925466,,,,,,
27785308,6601087096,0,103844054,False,,Ebersstraße,residential,30,False,126.824,"LINESTRING (13.3554257 52.4826224, 13.3554987 52.4826796, 13.3562056 52.4832336, 13.3565894 52.4835159)",1.2885242010334175,0.000273224043715847,,,,,,
27785308,27785301,0,142161213,False,,Ebersstraße,residential,30,True,91.65199999999999,"LINESTRING (13.3554257 52.4826224, 13.3553529 52.4825662, 13.3546609 52.482039, 13.3545808 52.4819785)",1.3591319278910374,0.0005461494003109333,,,,,,
27785308,27785307,0,"[1216806068, 380451748]",False,2,Albertstraße,residential,30,True,127.198,"LINESTRING (13.3554257 52.4826224, 13.3553481 52.4826755, 13.3543575 52.4833589, 13.3543154 52.4833906, 13.3542944 52.4834062, 13.35419 52.4834838)",1.54138144605519,0.0010918507699407257,,,,,,
27785364,27785365,0,25205087,False,,Richard-von-Weizsäcker-Platz,secondary,50,False,13.435,"LINESTRING (13.3569709 52.4869246, 13.3571409 52.4868623)",1.5513604403339416,0.006037362771935956,,,,,,
27785364,27785385,0,"[1144047048, 71282501, 1144048223]",True,3,Hauptstraße,primary,30,False,117.68,"LINESTRING (13.3569709 52.4869246, 13.3568675 52.4868155, 13.3568496 52.4867966, 13.356781 52.4866856, 13.356713 52.4865661, 13.3566255 52.4864684, 13.3565273 52.4863734, 13.3564416 52.4863104, 13.3563195 52.4862287, 13.3561919 52.4861635, 13.3561387 52.486137, 13.3560036 52.4860696)",4.540591104376344,0.0007641163266860515,B 1,,,,,
27785365,27785364,0,25205087,False,,Richard-von-Weizsäcker-Platz,secondary,50,True,13.435,"LINESTRING (13.3571409 52.4868623, 13.3569709 52.4869246)",1.5513604403339407,0.00033243876540665505,,,,,,
27785365,27786129,0,"[1174253785, 67555346, 71282500, 1144048221]",True,"['2', '3']",Hauptstraße,primary,30,False,255.649,"LINESTRING (13.3571409 52.4868623, 13.3572413 52.4869667, 13.3572643 52.4869907, 13.3575427 52.4872878, 13.3576135 52.4873677, 13.3581615 52.4879686, 13.3585253 52.4883669, 13.3585586 52.4884039, 13.3586008 52.4884504, 13.3586112 52.4884617, 13.3589115 52.488792, 13.3589819 52.4888695)",6.0139434312075,0.007125554624647363,B 1,,,,,
27785365,7416554028,0,"[71401499, 1165232907, 783289184]",False,2,Richard-von-Weizsäcker-Platz,secondary,50,False,34.868,"LINESTRING (13.3571409 52.4868623, 13.3572793 52.4868115, 13.3573288 52.4867934, 13.3574976 52.4867307, 13.3575818 52.4867003)",1.6797666762595775,0.005500024641687463,,,,,,
27785369,27785374,0,4603393,True,2,Kolonnenstraße,secondary,50,False,45.098,"LINESTRING (13.3596558 52.4864612, 13.3597781 52.4864352, 13.3599155 52.4864143, 13.359991 52.4864008, 13.3600663 52.4863853, 13.3600971 52.4863791, 13.3601277 52.4863714, 13.3601867 52.4863577, 13.3602833 52.4863283)",4.887008892852324,0.0033293906633392926,,,,,,
27785369,7416554034,0,793150996,False,4,Kolonnenstraße,secondary,50,True,85.887,"LINESTRING (13.3596558 52.4864612, 13.3596334 52.4864613, 13.3584757 52.486463, 13.3583874 52.4864627)",1.5169532845873601,0.003168846335930418,,,,,,
27785371,27785374,0,8007721,True,,Feurigstraße,residential,50,False,18.311999999999998,"LINESTRING (13.3604723 52.4864371, 13.3604087 52.4864229, 13.3603663 52.4864028, 13.3603263 52.4863766, 13.3602833 52.4863283)",5.249035374198925,0.0012977955397052258,,,,,,
27785371,27785369,0,13863284,True,2,Kolonnenstraße,secondary,50,False,56.433,"LINESTRING (13.3604723 52.4864371, 13.3604074 52.4864561, 13.3603392 52.4864705, 13.3602738 52.4864806, 13.3602347 52.4864834, 13.3601579 52.4864858, 13.3601074 52.4864856, 13.3599429 52.4864861, 13.359778 52.4864768, 13.3596558 52.4864612)",6.541592701357628,0.0031137385621500696,,,,,,
27785374,29988104,0,"[4603393, 152954322, 13863285]",True,"['2', '3']",Kolonnenstraße,secondary,50,False,92.696,"LINESTRING (13.3602833 52.4863283, 13.360418 52.4862853, 13.3605308 52.4862491, 13.3606868 52.4861965, 13.3608499 52.4861355, 13.3610656 52.4860528, 13.3611499 52.4860235, 13.361221 52.4860024, 13.3612808 52.4859848, 13.3614816 52.4859269)",4.707444084062732,0.004232545844739448,,,yes,,,
27785374,27785378,0,"[1174230050, 1174230051, 1174230052, 103844041, 1174230041, 1174230045]",False,,Feurigstraße,residential,30,True,125.46800000000002,"LINESTRING (13.3602833 52.4863283, 13.3602129 52.4862521, 13.3601786 52.4862154, 13.3600475 52.4860888, 13.360011 52.4860645, 13.3599656 52.4860421, 13.3599071 52.4860268, 13.3589442 52.4858255, 13.3589097 52.4858178, 13.3588715 52.4858093, 13.3587563 52.4857838)",1.8162912013444015,0.001226334646063229,,,,,,
27785378,27785374,0,"[1174230050, 1174230051, 1174230052, 103844041, 1174230041, 1174230045]",False,,Feurigstraße,residential,30,False,125.468,"LINESTRING (13.3587563 52.4857838, 13.3588715 52.4858093, 13.3589097 52.4858178, 13.3589442 52.4858255, 13.3599071 52.4860268, 13.3599656 52.4860421, 13.360011 52.4860645, 13.3600475 52.4860888, 13.3601786 52.4862154, 13.3602129 52.4862521, 13.3602833 52.4863283)",1.8162912013444017,0.0008316942877581591,,,,,,
27785378,27785307,0,"[1174230040, 1174230041, 176213808]",False,,Feurigstraße,residential,30,True,402.072,"LINESTRING (13.3587563 52.4857838, 13.3586934 52.4857689, 13.3586148 52.4857496, 13.3585745 52.4857373, 13.3583015 52.4856298, 13.3580357 52.4854976, 13.3580035 52.4854798, 13.357626 52.4852875, 13.3572971 52.485111, 13.3568425 52.48487, 13.3561491 52.4845018, 13.3558227 52.4843334, 13.3543598 52.4835731, 13.354278 52.4835302, 13.35419 52.4834838)",1.8291714765265077,0.0021821334324974577,,,,,,
27785378,6601087102,0,"[702911566, 793150995, 307275797, 13707384, 1174230042, 1174230044, 930055230]",False,,"['Ebersstraße', 'Herbertstraße']",residential,30,"[False, True]",239.90800000000002,"LINESTRING (13.3587563 52.4857838, 13.3587924 52.4857141, 13.3588007 52.4856981, 13.3588095 52.4856731, 13.3588851 52.4852043, 13.3588908 52.4851274, 13.3588696 52.4850944, 13.358815 52.4850407, 13.3587667 52.4849932, 13.358478 52.4847424, 13.3579231 52.4843011, 13.3577204 52.4841875, 13.3573268 52.4839913)",1.5135632407808657,0.000273224043715847,,,,,,
27785378,7416554034,0,"[1174230042, 1174230043, 1144049403, 1174230039]",False,,Herbertstraße,residential,30,True,79.876,"LINESTRING (13.3587563 52.4857838, 13.3587132 52.4858673, 13.3587021 52.4858888, 13.3586874 52.4859162, 13.3584148 52.4863468, 13.3583927 52.4863913, 13.3583874 52.4864627)",1.5537644069205634,0.00048559058657670213,,,,,,
27785385,27785387,0,34625336,True,,Akazienstraße,residential,50,False,12.447,"LINESTRING (13.3560036 52.4860696, 13.3560614 52.4860212, 13.3561118 52.4859791)",4.526934307594266,0.001241642361002215,,,,,,
27785385,27785390,0,"[1165237408, 1144046812, 531180926]",False,,Akazienstraße,residential,30,True,181.348,"LINESTRING (13.3560036 52.4860696, 13.3559159 52.4861438, 13.3558769 52.4861767, 13.3558566 52.4861939, 13.3556856 52.4863624, 13.3553418 52.4867158, 13.3552526 52.4868108, 13.3547734 52.4873851, 13.3547548 52.4874077, 13.3546884 52.4874881)",1.6371668385161116,0.0002271515553385096,,,,,,
27785387,27785365,0,"[1144047049, 1144047050, 71401494]",True,"['4', '3']",Hauptstraße,primary,30,False,122.08900000000001,"LINESTRING (13.3561118 52.4859791, 13.3562542 52.4860524, 13.3562878 52.4860697, 13.3564248 52.4861373, 13.3566274 52.4862891, 13.3566589 52.4863127, 13.3568684 52.4865266, 13.357008 52.4867241, 13.3570397 52.4867571, 13.3571409 52.4868623)",4.386277287114225,0.0028008638031532403,B 1,,,,,
27785390,27786213,0,"[24666391, 1165237407]",False,,Belziger Straße,residential,30,False,251.436,"LINESTRING (13.3546884 52.4874881, 13.3548235 52.4875342, 13.3548578 52.4875458, 13.3554164 52.4877343, 13.3558905 52.4879187, 13.3560555 52.4879912, 13.356257 52.4880868, 13.3565725 52.4882392, 13.3570223 52.4884318, 13.3574807 52.4886032, 13.3575884 52.4886435, 13.3577126 52.4886864, 13.3577766 52.4887328)",1.5947305944840815,2.7628558670364414e-06,,,,,,
27785390,27785393,0,"[1216800330, 142161211, 1165237407]",False,,Belziger Straße,residential,30,True,161.214,"LINESTRING (13.3546884 52.4874881, 13.3545726 52.4874487, 13.3545352 52.4874359, 13.3527544 52.4868139, 13.3526213 52.4867687)",1.4378128697745334,0.000273224043715847,,,,,,
27785390,27785385,0,"[1165237408, 1144046812, 531180926]",False,,Akazienstraße,residential,30,False,181.34799999999998,"LINESTRING (13.3546884 52.4874881, 13.3547548 52.4874077, 13.3547734 52.4873851, 13.3552526 52.4868108, 13.3553418 52.4867158, 13.3556856 52.4863624, 13.3558566 52.4861939, 13.3558769 52.4861767, 13.3559159 52.4861438, 13.3560036 52.4860696)",1.637166838516111,0.000704677589654673,,,,,,
27785390,27786288,0,"[1165237408, 548612558]",False,,Akazienstraße,residential,30,True,150.71699999999998,"LINESTRING (13.3546884 52.4874881, 13.3546172 52.4875744, 13.3545977 52.4875979, 13.3544128 52.4878143, 13.353759 52.4886178, 13.353692 52.4887001)",1.501012203743433,0.0001674888029665605,,,,,,
27785393,27785390,0,"[1216800330, 142161211, 1165237407]",False,,Belziger Straße,residential,30,False,161.214,"LINESTRING (13.3526213 52.4867687, 13.3527544 52.4868139, 13.3545352 52.4874359, 13.3545726 52.4874487, 13.3546884 52.4874881)",1.4378128697745343,0.000273224043715847,,,,,,
27785476,27785479,0,"[152349702, 984896471]",True,"['1', '2']",Kolonnenstraße,secondary,50,False,24.37,"LINESTRING (13.3636392 52.485183, 13.3636226 52.4852493, 13.3635705 52.4852701, 13.3634136 52.4853326)",6.698877693288096,0.003681318763375583,,,,,,
27785476,3357748352,0,"[1254820442, 337967732, 875498207]",False,3,Kolonnenstraße,secondary,50,False,79.19699999999999,"LINESTRING (13.3636392 52.485183, 13.3638252 52.4851366, 13.3639063 52.4851223, 13.3639939 52.4851124, 13.3640612 52.4851071, 13.3641575 52.485104, 13.364368 52.4851026, 13.3645868 52.485101, 13.3645924 52.485101, 13.3647132 52.4851, 13.3647882 52.4850995)",1.7382736257915128,0.004676320234409653,,,,,,
27785476,27785482,0,"[1144049408, 4357822]",False,,Naumannstraße,residential,30,False,182.486,"LINESTRING (13.3636392 52.485183, 13.3635165 52.485051, 13.3635052 52.4850257, 13.3635001 52.4849454, 13.3634791 52.48388, 13.36348 52.483655, 13.3634803 52.4835626)",1.6563197358181458,0.002250906142052608,,,,,,
27785479,27785489,0,"[1144049407, 256950365, 984896471]",True,2,Kolonnenstraße,secondary,50,False,152.987,"LINESTRING (13.3634136 52.4853326, 13.3633522 52.4853571, 13.3632338 52.4854043, 13.3628428 52.4855626, 13.3620475 52.4858762, 13.3619483 52.4859156, 13.3618492 52.4859493, 13.3617703 52.4859716, 13.3617484 52.4859773, 13.3616907 52.4859922, 13.3614869 52.4860458)",4.428554358406471,0.004017565789571937,,,,,,
27785482,27787499,0,"[4357822, 254099951]",False,,Naumannstraße,residential,30,False,242.737,"LINESTRING (13.3634803 52.4835626, 13.36348 52.4834662, 13.3634651 52.4818423, 13.3634545 52.4815057, 13.3634487 52.4814419, 13.363443 52.4813799)",1.3650698614577292,0.0002725519976941354,,,,,,
27785482,27785476,0,"[1144049408, 4357822]",False,,Naumannstraße,residential,30,True,182.486,"LINESTRING (13.3634803 52.4835626, 13.36348 52.483655, 13.3634791 52.48388, 13.3635001 52.4849454, 13.3635052 52.4850257, 13.3635165 52.485051, 13.3636392 52.485183)",1.6563197358181458,0.0023408109654015777,,,,,,
27785482,29988092,0,4710941,False,,Gustav-Müller-Platz,residential,30,True,30.977000000000004,"LINESTRING (13.3634803 52.4835626, 13.3633914 52.4835633, 13.3630494 52.4835659, 13.3630229 52.4835661)",1.487546430460477,0.0017075942693889012,,,,,,
27785489,29988104,0,172656128,False,,Leberstraße,residential,30,True,13.226,"LINESTRING (13.3614869 52.4860458, 13.3614816 52.4859269)",1.7121959974009402,0.0005623531766122011,,,,,,
27785489,27785371,0,"[4603394, 13863284, 28497525]",True,2,Kolonnenstraße,secondary,50,False,81.66399999999999,"LINESTRING (13.3614869 52.4860458, 13.3613348 52.4860839, 13.3612998 52.4860935, 13.3611577 52.4861395, 13.360953 52.4862277, 13.3607986 52.4862969, 13.3607603 52.4863138, 13.3606543 52.4863614, 13.3605682 52.4864007, 13.360533 52.4864163, 13.3604723 52.4864371)",4.8550309685491,0.004411534101855295,,,yes,,,
27785489,130108650,0,"[152954321, 1254831194, 1254831196, 1109632982]",True,,Czeminskistraße,residential,30,False,65.496,"LINESTRING (13.3614869 52.4860458, 13.3615252 52.486139, 13.3615386 52.4861554, 13.3617615 52.4863387, 13.3619083 52.4864594, 13.3620034 52.4865364)",4.436620679388383,0.0007356663784335952,,,,,,
27785562,27785563,0,"[1162289064, 1162276442, 1107180836, 1162289062]",False,,Winterfeldtstraße,residential,30,False,119.34699999999998,"LINESTRING (13.3521974 52.4967938, 13.3523149 52.496811, 13.3523945 52.4968226, 13.3537256 52.4970136, 13.3538039 52.4970263, 13.3539123 52.4970427)",1.2736534214483024,0.000273224043715847,,5.9,,,,
27785563,610201023,0,152343392,True,,Goltzstraße,residential,30,False,222.69199999999998,"LINESTRING (13.3539123 52.4970427, 13.3539222 52.4969589, 13.3539632 52.4964404, 13.3540122 52.4958739, 13.354022 52.4957607, 13.3540526 52.4952581, 13.3540526 52.4952001, 13.3540526 52.4951494, 13.3540477 52.4950877, 13.3540419 52.4950423)",6.323727819851216,0.00027135724921109264,,,,,,
27785563,791718063,0,"[447082547, 1107180836]",False,,Winterfeldtstraße,residential,"['20', '30']",False,46.391000000000005,"LINESTRING (13.3539123 52.4970427, 13.354265 52.4971034, 13.3543378 52.4971139, 13.3545758 52.4971465)",1.6204416986120536,0.0005343512590408858,,,,,,
27785563,27785562,0,"[1162289064, 1162276442, 1107180836, 1162289062]",False,,Winterfeldtstraße,residential,30,True,119.347,"LINESTRING (13.3539123 52.4970427, 13.3538039 52.4970263, 13.3537256 52.4970136, 13.3523945 52.4968226, 13.3523149 52.496811, 13.3521974 52.4967938)",1.273653421448303,0.000273224043715847,,5.9,,,,
27785565,1935829069,0,183216297,False,,Zietenstraße,residential,30,True,81.03999999999999,"LINESTRING (13.3559218 52.4969029, 13.3559743 52.4969964, 13.3563092 52.4975925)",1.2605586258725554,0.000273224043715847,,,,,,
27785565,29317560,0,447082548,False,,Winterfeldtstraße,residential,30,False,208.44400000000002,"LINESTRING (13.3559218 52.4969029, 13.356062 52.4968754, 13.3586961 52.496358, 13.3588522 52.4963274)",1.5266430175753973,0.0016304583204524515,,,,,,
27785565,791718063,0,447082548,False,,Winterfeldtstraße,residential,30,True,96.016,"LINESTRING (13.3559218 52.4969029, 13.3557629 52.4969372, 13.3547859 52.4971485, 13.3547092 52.4971579, 13.3545758 52.4971465)",1.6525215356889489,0.0007317834458637062,,,,,,
27785567,27785570,0,4525727,False,2,Pallasstraße,secondary,30,False,86.655,"LINESTRING (13.3539781 52.4947386, 13.3540495 52.4947335, 13.3541351 52.4947273, 13.3545089 52.4947003, 13.3551236 52.494656, 13.3552492 52.4946469)",1.720740988065091,0.001877323225761167,,,,,,
27785567,27785896,0,51196439,False,,Goltzstraße,residential,30,False,145.25900000000001,"LINESTRING (13.3539781 52.4947386, 13.3539572 52.494652, 13.3539421 52.4945892, 13.3538779 52.4943229, 13.3537732 52.4938887, 13.353685 52.4935228, 13.3536665 52.4934461)",1.6411923483840891,0.0011285892857942912,,,,,,
27785567,27785569,0,"[1102675578, 314433747]",False,2,Hohenstaufenstraße,secondary,30,True,74.50899999999999,"LINESTRING (13.3539781 52.4947386, 13.3538512 52.4947469, 13.3537728 52.4947521, 13.353509 52.4947695, 13.3533556 52.4947796, 13.3528984 52.4948092, 13.3528838 52.4948101)",1.2303929838404615,0.00037664445927923816,,,,,,
27785569,610201023,0,24514938,True,,Hohenstaufenstraße,residential,30,False,88.82100000000001,"LINESTRING (13.3528838 52.4948101, 13.3528866 52.4948345, 13.3529443 52.4948943, 13.3529938 52.4949457, 13.3536048 52.495002, 13.3539377 52.4950327, 13.3540419 52.4950423)",2.5591454406284573,0.0001034950873435813,,,,,,
27785569,27785567,0,"[1102675578, 314433747]",False,2,Hohenstaufenstraße,secondary,30,False,74.509,"LINESTRING (13.3528838 52.4948101, 13.3528984 52.4948092, 13.3533556 52.4947796, 13.353509 52.4947695, 13.3537728 52.4947521, 13.3538512 52.4947469, 13.3539781 52.4947386)",1.23039298384046,0.00027314937193565684,,,,,,
27785570,27785567,0,4525727,False,2,Pallasstraße,secondary,30,True,86.655,"LINESTRING (13.3552492 52.4946469, 13.3551236 52.494656, 13.3545089 52.4947003, 13.3541351 52.4947273, 13.3540495 52.4947335, 13.3539781 52.4947386)",1.7207409880650912,0.001650395685763228,,,,,,
