u,v,key,osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,Cost of returning,Edge Betweenness,width,access,ref,bridge,tunnel,junction,est_width
1007406248,1007406273,0,"[398751337, 690824245]",False,2,"['Plaza de la Cebada', 'Calle de Toledo']",tertiary,50,False,21.378999999999998,"LINESTRING (-3.7082421 40.4113952, -3.708282 40.4113469, -3.7083221 40.4113066, -3.7083917 40.4112406)",1.5586833660205468,0.04677521225839676,,,,,,,
1007406248,26480872,0,398751337,False,2,Calle de Toledo,tertiary,50,True,87.027,"LINESTRING (-3.7082421 40.4113952, -3.7082166 40.4114467, -3.7081894 40.4115011, -3.7080384 40.4117983, -3.7078715 40.4121252)",1.4191191941815364,0.04009198995180315,,,,,,,
1007406273,1634750478,0,"[131451861, 5927797]",False,2,Plaza de la Cebada,tertiary,,"[False, True]",183.455,"LINESTRING (-3.7083917 40.4112406, -3.7085722 40.4112625, -3.7086687 40.411274, -3.7097646 40.411387, -3.7103189 40.4114615, -3.7105332 40.4114903)",1.6946450817303667,0.00010898174281058601,,,,,,,
1007406273,1007406248,0,"[398751337, 690824245]",False,2,"['Plaza de la Cebada', 'Calle de Toledo']",tertiary,50,True,21.379,"LINESTRING (-3.7083917 40.4112406, -3.7083221 40.4113066, -3.708282 40.4113469, -3.7082421 40.4113952)",1.558683366020548,0.039903221005898,,,,,,,
1007406273,1007406274,0,"[130468268, 740777580]",False,2,"['Plaza de la Cebada', 'Calle de Toledo']",tertiary,50,False,9.959,"LINESTRING (-3.7083917 40.4112406, -3.7084415 40.4111936, -3.7084662 40.4111713)",1.5300449321014353,0.047581061716713925,,,,,,,
1007406274,21951248,0,4328606,True,,Calle de las Maldonadas,residential,,False,100.742,"LINESTRING (-3.7084662 40.4111713, -3.7083575 40.4111253, -3.7074541 40.4107897, -3.707398 40.4107728)",12.221599740895552,0.0049249688692856505,,,,,,,
1007406274,25581214,0,"[130468268, 909029029]",False,2,Calle de Toledo,tertiary,"['50', '30']","[False, True]",55.06100000000001,"LINESTRING (-3.7084662 40.4111713, -3.7085067 40.4111342, -3.7085607 40.4110737, -3.7088373 40.4107649)",1.494926556753149,0.04264816713757623,,,,,,,
1007406274,1007406273,0,"[740777580, 130468268]",False,2,"['Plaza de la Cebada', 'Calle de Toledo']",tertiary,50,True,9.959,"LINESTRING (-3.7084662 40.4111713, -3.7084415 40.4111936, -3.7083917 40.4112406)",1.5300449321014344,0.039839569668864365,,,,,,,
1011021808,26213243,0,7973713,True,1,Calle del Almendro,residential,,False,18.994,"LINESTRING (-3.708386 40.4129071, -3.7085964 40.4129664)",6.357578153166246,0.0001897127906346813,,,,,,,
1011021808,21953859,0,34095418,True,1,Calle Grafal,residential,20,False,86.533,"LINESTRING (-3.708386 40.4129071, -3.7083358 40.4129629, -3.7082927 40.4129974, -3.7078232 40.413463, -3.7077986 40.4134849, -3.7077599 40.4135217)",7.88162082794378,0.0026183157853635025,,,,,,,
1011869670,1760085716,0,4290639,True,3,Paseo de Eduardo Dato,secondary,50,False,29.661,"LINESTRING (-3.6906081 40.4329755, -3.6909537 40.4330197)",14.791468878733133,0.006251936982719755,,,,,,,
1011869670,25902243,0,"[462175857, 462175851, 121797007]",False,4,Puente Enrique de la Mata Gorostizaga,secondary,50,False,329.5,"LINESTRING (-3.6906081 40.4329755, -3.6904165 40.4329821, -3.6884529 40.4330514, -3.6879849 40.4330424, -3.6869117 40.4329898, -3.6868748 40.4329874, -3.6867203 40.4329784)",2.047307043368718,0.009025857854656446,,,,yes,,,
1011869673,341829506,0,30812600,True,,Paseo de Eduardo Dato,residential,,False,76.505,"LINESTRING (-3.6910433 40.432896, -3.6909521 40.4328765, -3.6908873 40.4328749, -3.6908121 40.4328766, -3.6901436 40.4328983)",11.13964634606879,0.0005613419558505638,,,,,,,
1011869673,1011869670,0,86974742,True,2,Paseo de Eduardo Dato,secondary,50,False,37.912,"LINESTRING (-3.6910433 40.432896, -3.6909526 40.4329184, -3.6906081 40.4329755)",14.791597790168012,0.009202318030938196,,,,,,,
1011869674,1011869673,0,86974742,True,2,Paseo de Eduardo Dato,secondary,50,False,5.105,"LINESTRING (-3.6911004 40.4328812, -3.6910433 40.432896)",11.2060520159641,0.009763659986788761,,,,,,,
1011869674,63530476,0,512095738,True,4,Plaza de Rubén Darío,secondary,50,False,22.213,"LINESTRING (-3.6911004 40.4328812, -3.6910793 40.4329223, -3.6910734 40.4329663, -3.6910883 40.4330208, -3.6911264 40.4330684)",10.273493530938225,0.003570435317997451,,,,,,circular,
1014628782,849977246,0,"[242694722, 1210524756]",True,4,Autovía de Toledo,trunk,50,False,100.53,"LINESTRING (-3.7099371 40.3908361, -3.7105713 40.3905926, -3.7109929 40.390423)",36.37769299929214,0.006414898886431301,,,A-42,,,,
1014628792,1014628795,0,"[239205922, 243661764, 28680935]",True,"['4', '3']","['Puente de Praga', 'Autovía de Toledo']",trunk,50,False,290.144,"LINESTRING (-3.7042677 40.3956671, -3.7042873 40.3956414, -3.705363 40.3944643, -3.7059958 40.3937534, -3.7062212 40.3935239)",35.59001693843451,0.02380213497677819,,,A-42,yes,,circular,
1014628795,816440353,0,"[243657136, 27874627]",True,,,trunk_link,,False,177.45600000000002,"LINESTRING (-3.7062212 40.3935239, -3.7063461 40.3934602, -3.7067348 40.3930474, -3.7068782 40.3929159, -3.7075582 40.3923029)",35.578907325771375,0.017514099165499036,,,,yes,,,
1014628795,1014628782,0,"[28680936, 87260182]",True,3,Autovía de Toledo,trunk,50,False,443.067,"LINESTRING (-3.7062212 40.3935239, -3.7066721 40.3930105, -3.7072183 40.392401, -3.7074681 40.3921658, -3.7078773 40.391841, -3.7081754 40.391618, -3.7083458 40.3915081, -3.7086549 40.3913432, -3.7089764 40.3912051, -3.7099371 40.3908361)",36.37682718307221,0.0062880358112791515,,,A-42,yes,,,
1014628803,315247016,0,807264831,True,,,motorway_link,,False,58.205,"LINESTRING (-3.7036055 40.3965518, -3.7036564 40.3965416, -3.703714 40.3965346, -3.7038009 40.3965347, -3.7039124 40.3965548, -3.7040356 40.396587, -3.7041461 40.396629, -3.704253 40.3966724)",31.73159407310693,0.0009993893453893767,,,,,,,
1014628825,305973711,0,115489489,False,4,Calle de Antonio López,primary,50,True,33.811,"LINESTRING (-3.7075033 40.393857, -3.7078424 40.3940175)",1.4956479196045036,0.007689852104702636,,,,,,,
1014628825,255242906,0,568746299,False,4,Calle de Antonio López,primary,50,False,11.009,"LINESTRING (-3.7075033 40.393857, -3.7073922 40.3938056)",1.629605743177178,0.010212206032771065,,,,,,,
1014628825,306039731,0,27875052,True,,Calle de San David,residential,,False,168.532,"LINESTRING (-3.7075033 40.393857, -3.7072465 40.3941782, -3.7071991 40.3942993, -3.7070629 40.3944731, -3.7069561 40.3946034, -3.7069166 40.3946516, -3.7068293 40.3947581, -3.7067883 40.3949596, -3.7067174 40.3952251)",8.13094914953859,7.37362533217193e-05,,,,,,,
1016578175,1016578270,0,87425115,False,,Calle del Roncal,residential,50,True,46.207,"LINESTRING (-3.6806521 40.4502678, -3.6811389 40.4504561)",1.2607605218847193,0.0001137009664582149,,,,,,,
1016578196,1016578444,0,87425123,False,,Calle Robledillo,living_street,,True,34.574,"LINESTRING (-3.6982291 40.4443769, -3.698336 40.4440768)",1.6026853775019958,0.0001137009664582149,,,,,,,
1016578225,1016578322,0,87425098,False,,Calle de la Madre Carmen del Niño Jesús,residential,,True,43.2,"LINESTRING (-3.6804065 40.4506956, -3.6808728 40.4508538)",1.2438794873570194,0.0001137009664582149,,,,,,,
1016578270,1016578322,0,11477632,True,,Calle del Sil,residential,,False,49.624,"LINESTRING (-3.6811389 40.4504561, -3.6808728 40.4508538)",14.946721549079058,0.00045470043079400745,,,,,,,
1016578270,1016578175,0,87425115,False,,Calle del Roncal,residential,50,False,46.207,"LINESTRING (-3.6811389 40.4504561, -3.6806521 40.4502678)",1.2607605218847189,0.0001137009664582149,,,,,,,
1016578322,1016578225,0,87425098,False,,Calle de la Madre Carmen del Niño Jesús,residential,,False,43.2,"LINESTRING (-3.6808728 40.4508538, -3.6804065 40.4506956)",1.243879487357021,0.0001137009664582149,,,,,,,
1016578322,1016578440,0,"[11477632, 87425113]",True,,"['Calle del Sil', 'Calle de la Madre Carmen del Niño Jesús']",residential,,False,89.137,"LINESTRING (-3.6808728 40.4508538, -3.68083 40.4509176, -3.6808425 40.4509664, -3.6815117 40.4512266, -3.6816386 40.4512759)",14.899503203579716,0.00045470043079400745,,,,,,,
1016578357,98945970,0,14481788,True,,Calle de Alonso Cano,residential,30,False,95.43599999999999,"LINESTRING (-3.6973966 40.4431721, -3.6973333 40.4439215, -3.6973242 40.4440286)",2.8548496657001485,0.006339856765744074,,,,,,,
1016578357,1016578444,0,87425123,False,,Calle Robledillo,living_street,,False,170.32600000000002,"LINESTRING (-3.6973966 40.4431721, -3.697485 40.4431996, -3.6985488 40.4435058, -3.698336 40.4440768)",1.3484402871258288,0.00047680967034865237,,,,,,,
1016578440,98999722,0,11477601,False,5,Calle de Serrano,tertiary,50,False,10.84,"LINESTRING (-3.6816386 40.4512759, -3.6816926 40.4511875)",1.4193703444174957,0.0016988687956269735,,,,,,,
1016578440,98989156,0,11477601,False,5,Calle de Serrano,tertiary,50,True,48.551,"LINESTRING (-3.6816386 40.4512759, -3.6815995 40.4513452, -3.6815639 40.4514085, -3.6814125 40.4516772)",1.5475401914309346,0.0002871744559931102,,,,,,,
1016578444,1016578196,0,87425123,False,,Calle Robledillo,living_street,,False,34.574,"LINESTRING (-3.698336 40.4440768, -3.6982291 40.4443769)",1.6026853775019967,0.0001137009664582149,,,,,,,
1016578444,98945969,0,4339401,True,1,Calle de María de Guzmán,residential,30,False,45.056999999999995,"LINESTRING (-3.698336 40.4440768, -3.6987743 40.4440977, -3.6988674 40.4441021)",6.910301454860659,0.000783080820389839,,,,,,,
1016578444,1016578357,0,87425123,False,,Calle Robledillo,living_street,,True,170.326,"LINESTRING (-3.698336 40.4440768, -3.6985488 40.4435058, -3.697485 40.4431996, -3.6973966 40.4431721)",1.3484402871258319,1.4131812183173628e-05,,,,,,,
1019392543,21779430,0,7648299,True,1,Paseo del Quince de Mayo,tertiary,,False,60.45100000000001,"LINESTRING (-3.7249208 40.4003138, -3.7246263 40.4001887, -3.7244762 40.4001471, -3.7242723 40.4000907)",7.48765904038751,0.002444506131952338,4,,,,,,
1019392607,1193621121,0,4094044,False,4,Calle de la Vía Carpetana,tertiary,50,True,46.918,"LINESTRING (-3.7333198 40.3996021, -3.7331033 40.3997681, -3.7329294 40.3999015)",1.208366705244087,0.016236909164512526,,,,,,,
1019392607,565691093,0,552128472,False,2,Calle de la Vía Carpetana,tertiary,50,False,32.93,"LINESTRING (-3.7333198 40.3996021, -3.7334401 40.3995149, -3.7335121 40.3994627, -3.7335994 40.3993963)",1.3524477263210546,0.023569664726958005,,,,,,,
1020402960,21990693,0,7734399,True,,Calle Capitán Salazar Martínez,residential,,False,144.931,"LINESTRING (-3.7112773 40.4074845, -3.7111345 40.4074651, -3.7099887 40.4074989, -3.709631 40.4075157, -3.7095695 40.4075186)",9.111350470155662,0.00013420696291065165,,,,,,,
1020402960,26472147,0,"[4346292, 909029031]",False,2,Calle de Toledo,tertiary,30,False,166.164,"LINESTRING (-3.7112773 40.4074845, -3.7110884 40.4079237, -3.7110279 40.4080227, -3.7109517 40.4081216, -3.7109357 40.4081424, -3.7109165 40.4081654, -3.7105651 40.4085861, -3.710411 40.4087706, -3.7103825 40.4088039)",1.6369194808419973,0.03771202728409455,,,,,,,
1020402960,21990694,0,909029031,False,2,Calle de Toledo,tertiary,30,True,29.482,"LINESTRING (-3.7112773 40.4074845, -3.7113146 40.4073979, -3.7113399 40.4073406, -3.7113909 40.4072339)",1.5571981304417635,0.04109490901789336,,,,,,,
1020459810,26472382,0,7732894,False,2,Carrera de San Francisco,tertiary,50,False,44.64,"LINESTRING (-3.713626 40.4106812, -3.7131363 40.41083)",1.896488311769157,0.0006527009539167164,,,,,,,
1020459810,26482389,0,"[387437564, 970861564]",True,1,Carrera de San Francisco,tertiary,50,False,14.216000000000001,"LINESTRING (-3.713626 40.4106812, -3.7137335 40.410682, -3.7137939 40.4106825)",7.237758851633843,0.001585853086301154,,,,,,,
1034240528,150556182,0,15220021,False,,Calle de Mateo López,residential,,True,137.856,"LINESTRING (-3.6678361 40.4187374, -3.6678073 40.4187898, -3.6672082 40.4198813)",1.5087680941398118,6.190587075300579e-05,,,,,,,
1034240528,150556244,0,15220023,False,,Calle de Vaquerías,residential,30,False,79.77499999999999,"LINESTRING (-3.6678361 40.4187374, -3.6677303 40.4187014, -3.6670739 40.418478, -3.6669914 40.4184499, -3.6669758 40.4184446)",1.4678106605761816,0.00020054761095444296,,,,,,,
1034240528,150556228,0,320988293,True,,Calle de Vaquerías,residential,,False,58.039,"LINESTRING (-3.6678361 40.4187374, -3.6684612 40.4188923, -3.6684887 40.4188971)",11.026369220172867,0.00016746132790161468,,,,,,,
1046513587,306529345,0,28797205,True,,Calle del Doctor Salgado,residential,20,False,31.712,"LINESTRING (-3.6646509 40.3972302, -3.6644979 40.3974905)",13.472193620026928,0.0027140061256815885,,,,,,,
1046513593,1251185637,0,90259469,True,,Calle de Cecilio Perucha,living_street,20,False,51.627,"LINESTRING (-3.6633874 40.3968971, -3.6639635 40.397049)",22.90701659742005,0.000582908161451235,,,,,,,
1046513593,263534753,0,106772283,True,,Calle del Puerto de Canfranc,residential,30,False,36.852,"LINESTRING (-3.6633874 40.3968971, -3.6632117 40.3972003)",21.40151981933697,0.0013699583014570248,,,,,,,
1046513615,302436091,0,106772283,True,,Calle del Puerto de Canfranc,residential,30,False,16.087,"LINESTRING (-3.6636152 40.3964798, -3.6635423 40.3966134)",7.911815836859186,0.0015834870097874113,,,,,,,
1055357680,255268101,0,23571051,True,,Calle Padre Oltra,residential,,False,184.496,"LINESTRING (-3.7100095 40.3938134, -3.7104399 40.3940249, -3.7118022 40.3946677, -3.7118573 40.3946922)",7.635439685562524,0.0004513517214111694,,,,,,,
1055357680,2530566116,0,90884401,False,,Calle del Conde de Vistahermosa,residential,,False,54.89,"LINESTRING (-3.7100095 40.3938134, -3.71004 40.3937741, -3.710296 40.3934585, -3.7103028 40.3934501, -3.710349 40.3933929)",1.4059515363442092,9.640145621019449e-05,,,,,,,
1055357722,807766096,0,7648310,True,1,Paseo de San Illán,residential,50,False,83.73,"LINESTRING (-3.7239297 40.4008735, -3.7240703 40.4010391, -3.7241744 40.4012107, -3.7242905 40.4014979, -3.7242944 40.4015641)",7.421215646914176,0.0017027993271033549,4,,,,,,
1055357722,1055357857,0,90884399,False,,Calle de la Hacienda,residential,,False,79.584,"LINESTRING (-3.7239297 40.4008735, -3.7238589 40.4008963, -3.7230642 40.4011525)",1.480726142586703,1.267079225938715e-06,,destination,,,,,
1055357738,306156584,0,27868979,False,,Calle del Marqués de Jura Real,residential,,True,27.06,"LINESTRING (-3.7084212 40.3933147, -3.7082371 40.3935136)",1.5123093675035582,0.004661274167111976,,,,,,,
1055357738,306156567,0,27868979,False,,Calle del Marqués de Jura Real,residential,,False,32.852,"LINESTRING (-3.7084212 40.3933147, -3.7084865 40.3932442, -3.7086956 40.3931086)",1.5087681560555652,0.0008376169446246297,,,,,,,
1055357772,807767904,0,90884384,False,,Calle de la Hacienda,residential,50,True,49.032,"LINESTRING (-3.7232966 40.4005819, -3.7230057 40.4007543, -3.7228099 40.400813)",1.2492811255720948,0.0001137009664582149,,destination,,,,,
1055357857,4554690379,0,66836612,False,,Calle de la Hacienda,residential,50,True,25.183,"LINESTRING (-3.7230642 40.4011525, -3.7230949 40.4011532, -3.7231094 40.4011637, -3.7231125 40.401183, -3.7230688 40.4012583, -3.7230558 40.4012945, -3.7230527 40.401343)",1.4870690043746972,1.0214210086648826e-06,,destination,,,,,
1055357857,1055357722,0,90884399,False,,Calle de la Hacienda,residential,,True,79.584,"LINESTRING (-3.7230642 40.4011525, -3.7238589 40.4008963, -3.7239297 40.4008735)",1.4807261425867029,0.0007946138272218525,,destination,,,,,
1055357857,807767904,0,762142556,True,,Calle de la Hacienda,residential,50,False,46.497,"LINESTRING (-3.7230642 40.4011525, -3.7230358 40.4011561, -3.7230021 40.4011509, -3.7229783 40.4011322, -3.7228099 40.400813)",5.87462301104252,0.00042011433967782316,,destination,,,,,
1055357874,1055357738,0,90884480,True,,Calle General Serrano Orive,residential,,False,79.97,"LINESTRING (-3.7092207 40.3936974, -3.7084212 40.3933147)",9.083346620551348,0.00035052841729004596,,,,,,,
1055357874,255268103,0,172830541,True,,Calle del Parador del Sol,residential,,False,25.051,"LINESTRING (-3.7092207 40.3936974, -3.7093784 40.3935068)",8.424587626284252,0.0005446501264557998,,,,,,,
1065706859,7721234898,0,"[6171041, 6171042, 44618918]",True,2,Paseo del Robledal,residential,40,False,64.848,"LINESTRING (-3.7469829 40.4148989, -3.7469997 40.4149447, -3.7470494 40.4150596, -3.7471451 40.4151981, -3.7472057 40.4152565, -3.747299 40.4153445, -3.7473701 40.4153899)",10.699065954361414,0.001022830311069243,,,,yes,,,
1074577441,2480979100,0,4349010,True,4,Paseo del Prado,primary,50,False,16.789,"LINESTRING (-3.6936516 40.4191218, -3.6937657 40.4189983)",12.94303089848941,0.019594914771467395,,,,,,,
1074577441,1074577474,0,131431688,True,6,Plaza de la Cibeles,primary,50,False,71.583,"LINESTRING (-3.6936516 40.4191218, -3.6934388 40.4191036, -3.693282 40.4190952, -3.6931507 40.4190939, -3.6930379 40.4191006, -3.6929505 40.4191181, -3.6928262 40.4191662)",5.24589878112405,0.04219959523283422,,,,,,,
1074577474,435728822,0,37352455,True,4,Calle de Alcalá,primary,50,False,23.552,"LINESTRING (-3.6928262 40.4191662, -3.692593 40.4192817)",8.925563095833926,0.04480605477686929,,,,,,,
1074577474,435729007,0,4363468,True,5,Plaza de la Cibeles,primary,50,False,45.062000000000005,"LINESTRING (-3.6928262 40.4191662, -3.6928036 40.41922, -3.6927447 40.4194693, -3.6927188 40.4195627)",5.476184076488805,0.0391017804661119,,,,,,,
1079995636,31010509,0,4824655,True,,Calle de Méndez Álvaro,residential,50,False,67.24,"LINESTRING (-3.6851227 40.40006, -3.6852382 40.4001018, -3.6852967 40.4001343, -3.6853633 40.4001849, -3.6855495 40.4003456, -3.6856033 40.4003822, -3.685654 40.4003966, -3.6857454 40.4004046)",14.408261724549309,0.0005509208756862107,,,,,,,
1079995636,248931816,0,312548552,True,4,Calle de Méndez Álvaro,secondary,50,False,215.695,"LINESTRING (-3.6851227 40.40006, -3.685803 40.400673, -3.685882 40.4007521, -3.6867667 40.4015415)",6.165452929726345,0.027589861452644273,,,,,,,
1080697760,31009658,0,807264825,True,1,Calle de Juan Martín El Empecinado,residential,,False,71.21900000000001,"LINESTRING (-3.6879534 40.4022184, -3.688019 40.4016851, -3.6880318 40.4015807)",2.6473286254483295,0.0003285614009138227,,,,,,,
1085874133,2351032610,0,93601149,True,,Calle del Marqués de Villamejor,residential,,False,141.295,"LINESTRING (-3.6884912 40.431233, -3.6883474 40.4312256, -3.6870068 40.4311573, -3.6868256 40.4311477)",4.982588221094385,0.00016806900875487098,,,,,,,
1085874133,1223809843,0,"[164369276, 164369278, 437157175]",True,,Paseo de la Castellana,residential,50,False,324.348,"LINESTRING (-3.6884912 40.431233, -3.6881301 40.4325711, -3.6880071 40.4330914, -3.6880029 40.4331632, -3.6880434 40.4333296, -3.688111 40.4335294, -3.6882074 40.4340995)",17.3741101198354,0.00021430447112177756,,,,,,,
1095069508,332054733,0,408629397,True,1,Avenida del Manzanares,residential,,False,240.53100000000003,"LINESTRING (-3.7228808 40.4106393, -3.7226891 40.4100683, -3.7225359 40.4096645, -3.722456 40.4094182, -3.7224128 40.4092866, -3.7223649 40.4090553, -3.722345 40.4088322, -3.7223527 40.4085259)",13.642150652593882,0.0003851274377860868,,,,,,,
