u,v,key,osmid,highway,name,oneway,reversed,length,geometry,Inverse SP,Cost of return,Edge Betweenness,bridge,lanes,ref,access,maxspeed,tunnel,junction,width,Groups
9378036223,9378036222,0,1145602705,residential,,False,True,16.88611618851563,"LINESTRING (116.3855902 39.8987098, 116.3855748 39.8988612)",16.88611618851563,1.4498631533904651,0.000612585961261176,,,,,,,,,C
9378036223,734169543,0,59198110,residential,,False,False,246.6825310127469,"LINESTRING (116.3855902 39.8987098, 116.3856428 39.8986608, 116.3856528 39.8982373, 116.3833965 39.8981992)",235.86449244903184,1.736850503354609,0.0014809416108402204,,,,,,,,,C
9378036223,1414035084,0,1140792814,tertiary,前门西大街,True,False,321.63843396321863,"LINESTRING (116.3855902 39.8987098, 116.3856706 39.8987121, 116.3857786 39.8987138, 116.3870918 39.8987346, 116.388456 39.8986335, 116.3893509 39.8986895)",447.86802903023096,12.177380442566633,0.014765629255064514,,,,,,,,,B
9378036224,9378036221,0,161809912,tertiary,人大会堂西路,False,False,14.491355885228916,"LINESTRING (116.3855548 39.8991053, 116.3855622 39.8989751)",14.491355885228916,1.6572294695447112,0.001305722533245043,,,,,,,,,B
9378036224,1414035092,0,127844300,tertiary,前门西大街,True,False,314.84178570675783,"LINESTRING (116.3855548 39.8991053, 116.3836616 39.8990451, 116.382236 39.8990054, 116.3820039 39.8990021, 116.3819354 39.8990012, 116.3818667 39.8990002)",642.7638123174673,6.640009479974552,0.04565915338728218,,,,,,,,,B
9378036224,342819177,0,161809912,tertiary,人大会堂西路,False,True,143.91819958444424,"LINESTRING (116.3855548 39.8991053, 116.3855489 39.8992309, 116.3855252 39.8997315, 116.3854531 39.900329, 116.3854433 39.9003962)",143.91819958444424,1.8842353140049537,0.0041520829929281725,,,,,,,,,B
9378039603,245112286,0,127844312,secondary,,True,False,18.709731665707434,"LINESTRING (116.3570472 39.8982538, 116.3570238 39.8980865)",72.79704328304906,10.656584440864062,0.02692740985354695,,,,,,,,,B
9378039603,330593084,0,"[150926379, 150926380]",tertiary,宣武门西大街,True,False,264.5156236924104,"LINESTRING (116.3570472 39.8982538, 116.3568253 39.8982784, 116.3565011 39.898277, 116.3561153 39.8982597, 116.3556023 39.8982499, 116.3554792 39.8982496, 116.35453 39.8982282, 116.3542455 39.8982491, 116.3539609 39.8983063)",887.5746396257077,6.179933414463113,0.004493491453322211,,,,,,,,,B
9378039609,1414035068,0,127844313,secondary,长椿街,True,False,16.48027943298291,"LINESTRING (116.3571847 39.8978215, 116.357187 39.8979697)",70.82349856432171,9.194005395131162,0.02136941771368128,,,,,,,,,B
9378039609,734169349,0,1060997927,tertiary,宣武门西大街,True,False,368.23178905337517,"LINESTRING (116.3571847 39.8978215, 116.3573613 39.897834, 116.3593574 39.8979037, 116.3610147 39.8979456, 116.3614971 39.8979607)",470.89596185476864,2.6456393717018436,0.006086874263649889,,,,,,,,,B
9378039610,9378039609,0,1060997927,tertiary,宣武门西大街,True,False,12.35901753501173,"LINESTRING (116.3570403 39.8978125, 116.3571847 39.8978215)",74.94476046229289,9.188163472935798,0.006970709390022618,,,,,,,,,B
9378039610,734170117,0,29293554,secondary,长椿街,True,False,38.439055652332996,"LINESTRING (116.3570403 39.8978125, 116.3570521 39.8977268, 116.3570621 39.8974674)",410.2913729218288,4.4557310256451315,0.03231405278501587,,,,,,,,,B
9378039611,1414035068,0,150930492,primary,,True,False,13.13743351869903,"LINESTRING (116.357033 39.8979693, 116.357187 39.8979697)",41.01797403928548,5.548626533655039,0.014329552327797987,,,,,,,,,B
9378039611,9378039610,0,1060997928,secondary,长椿街,True,False,17.446506990024503,"LINESTRING (116.357033 39.8979693, 116.3570403 39.8978125)",69.8572710072801,9.234283431744327,0.0320229526242013,,,,,,,,,B
9378039612,9378039603,0,161807015,tertiary,,True,False,14.490686775724921,"LINESTRING (116.357217 39.8982574, 116.3570472 39.8982538)",77.01608817303156,10.859100199648537,0.004630155167422008,,,,,,,,,B
9378039612,1414035098,0,"[161807038, 127844319]",secondary,闹市口大街,True,False,485.52863709283696,"LINESTRING (116.357217 39.8982574, 116.3572355 39.8983445, 116.3572262 39.8989846, 116.3571953 39.9000533, 116.3571869 39.9004918, 116.3571754 39.9007101, 116.3571784 39.9009376, 116.3571483 39.902557, 116.3571473 39.902622)",573.1686388200987,13.393856390509955,0.02304944259550694,,,,,,,,,B
9378039613,245112286,0,172805321,tertiary,,True,False,16.425348422599647,"LINESTRING (116.3571991 39.8981476, 116.3570238 39.8980865)",46.002016419849,7.079755979391125,0.005158965626961809,,,,,,,,,B
9378039613,9378039612,0,190441548,secondary,,True,False,12.304340087475143,"LINESTRING (116.3571991 39.8981476, 116.357217 39.8982574)",79.20243486128135,10.86602477169049,0.02106699460224911,,,,,,,,,B
9379044792,9379044795,0,162395726,primary,阜成门内大街,True,False,14.13965955961411,"LINESTRING (116.358867 39.9225111, 116.3587012 39.9225098)",31.349237880268852,5.199199085451859,0.008164564037735526,,2,,,,,,,B
9379044792,10679301332,0,141524702,secondary,赵登禹路,True,False,982.686046455886,"LINESTRING (116.358867 39.9225111, 116.3596888 39.9243411, 116.3598069 39.9246079, 116.3599741 39.9249857, 116.3603285 39.9257164, 116.3605832 39.9262144, 116.3606948 39.926436, 116.3610412 39.9271419, 116.3612487 39.9277896, 116.3614583 39.9285008, 116.3616386 39.9292028, 116.3616476 39.9292814, 116.3616904 39.9296545, 116.3617252 39.929851, 116.3617307 39.9299051, 116.3618042 39.930576, 116.3618329 39.9307603, 116.3618433 39.9307977, 116.3618975 39.9309936)",1059.565541625382,9.261451463243322,0.027396380669000055,,,,,,,,,B
9379044793,9379044792,0,30838876,secondary_link,,True,False,8.530909888225084,"LINESTRING (116.3588321 39.9224392, 116.358867 39.9225111)",36.95798755165788,5.349660661574134,0.027900538628461025,,,,,,,,,B
9379044793,10745130587,0,"[160093312, 162395724, 162395727]",primary,阜成门内大街,True,False,716.0243273298629,"LINESTRING (116.3588321 39.9224392, 116.3591892 39.9224436, 116.3599981 39.9224557, 116.3610045 39.9224707, 116.3628998 39.922499, 116.3643327 39.9225203, 116.3648586 39.9225282, 116.3658509 39.922543, 116.3661456 39.9225474, 116.3666178 39.9225544, 116.3670348 39.9225606, 116.367078 39.9225631, 116.3672265 39.9225715)",765.3932258349942,10.32455052968214,0.008628805013057225,,2,,,,,,,B
9379044794,9379044793,0,1061414792,primary,阜成门内大街,True,False,13.906083935168766,"LINESTRING (116.3586692 39.9224335, 116.3588321 39.9224392)",31.582813504714196,5.203684876612987,0.01113640858938968,,,,,,,,,B
9379044794,734046214,0,30838879,secondary,太平桥大街,True,False,108.53908731887856,"LINESTRING (116.3586692 39.9224335, 116.3583951 39.9217431, 116.3583609 39.9216075, 116.3583442 39.9214919)",424.31111220680225,4.442780801294115,0.030560500388420207,,,,,,,,,B
9379044795,9379044794,0,141524707,secondary_link,,True,False,8.912244056875002,"LINESTRING (116.3587012 39.9225098, 116.3586692 39.9224335)",36.57665338300796,5.285668100506745,0.033127298630639616,,,,,,,,,B
9379044795,390934228,0,"[160093313, 162395725]",primary,阜成门内大街,True,False,400.14734624073844,"LINESTRING (116.3587012 39.9225098, 116.358428 39.922505, 116.3574775 39.9224921, 116.357193 39.9224891, 116.3563903 39.9224742, 116.3561813 39.922469, 116.3556723 39.9224536, 116.3541198 39.922418, 116.3541042 39.9224177, 116.3540106 39.9224157)",444.34806342076257,10.238771482894483,0.005502165693466228,,,,,,,,,B
9379044801,9379044802,0,42426787,tertiary,北礼士路,True,False,10.763849630897605,"LINESTRING (116.3467651 39.9223956, 116.3467644 39.9222988)",67.97749862049807,8.607024675700487,0.007859704341993241,,,,,,,,,B
9379044801,331150046,0,155594635,tertiary,阜成门外大街辅路,True,False,301.37128550186145,"LINESTRING (116.3467651 39.9223956, 116.3466702 39.9223924, 116.3465213 39.9223873, 116.3432327 39.9223142)",1016.2391550560993,8.086142404472586,0.0006581644207092468,,,,,,,,,B
9379044802,9379044803,0,199906407,tertiary_link,,True,False,17.02518822603709,"LINESTRING (116.3467644 39.9222988, 116.346772 39.9221458)",40.52354859582698,5.184843227430914,0.010688077076328155,,,,,,,,,B
9379044802,1361129153,0,235271661,trunk,阜成门外大街,True,False,301.91224957097364,"LINESTRING (116.3467644 39.9222988, 116.3466726 39.9222922, 116.3441816 39.9222127, 116.3437309 39.9221991, 116.3432277 39.922178)",1042.1537761519069,11.132057113426951,0.0002675226244019619,,4,G109,,,,,,A
9379044803,9379044804,0,160093310,tertiary,南礼士路,True,False,15.900670894767465,"LINESTRING (116.346772 39.9221458, 116.3467904 39.9220035)",72.9022690319709,8.622571681732301,0.0064019102820991325,,,,,,,,,B
9379044803,9379044806,0,1011986516,trunk,阜成门外大街,True,False,11.46493052263111,"LINESTRING (116.346772 39.9221458, 116.3469064 39.9221484)",46.08380629923296,5.3721402208761555,0.004772838678052682,,,G109,,,,,,A
9379044804,9379044805,0,164957374,tertiary,阜成门外大街辅路,True,False,11.094565724647833,"LINESTRING (116.3467904 39.9220035, 116.3469204 39.9220074)",77.70837420209054,8.91162500843369,0.0004918317094215549,,,,,,,,,B
9379044804,737194913,0,160093310,tertiary,南礼士路,True,False,111.83839313827639,"LINESTRING (116.3467904 39.9220035, 116.3467948 39.921937, 116.346809 39.921769, 116.3468555 39.9212205, 116.3468765 39.9210665, 116.3468823 39.9210003)",190.8782999851707,7.862817671487297,0.006075837970009947,,,,,,,,,B
9379044805,9379044806,0,160093306,tertiary_link,,True,False,15.723897008090114,"LINESTRING (116.3469204 39.9220074, 116.3469064 39.9221484)",73.07904291864826,7.6996039724746215,0.009071188393832289,,1,,,,,,,B
9379044805,9751952954,0,164957374,tertiary,阜成门外大街辅路,True,False,203.7114089856332,"LINESTRING (116.3469204 39.9220074, 116.347139 39.9220138, 116.347695 39.9220303, 116.3479787 39.9220387, 116.3483238 39.9220489, 116.3491148 39.9220724, 116.3493014 39.9221095)",450.3832119043657,4.572404700891662,0.0008141058165567338,,,,,,,,,B
9379044806,9379044807,0,199906403,tertiary_link,,True,False,17.685932192838322,"LINESTRING (116.3469064 39.9221484, 116.3468973 39.9223073)",39.862804629025746,5.16026784624738,0.008183985047972046,,,,,,,,,B
9379044806,9751957159,0,241451860,trunk,阜成门外大街,True,False,191.34006107518806,"LINESTRING (116.3469064 39.9221484, 116.34789 39.9221762, 116.3481283 39.9221831, 116.348346 39.922186, 116.3491481 39.9222192)",483.99681782198473,7.808556875441051,0.005660042023912925,,,G109,,,,,,A
9379044807,9379044808,0,160093308,tertiary,北礼士路,True,False,10.320767651640539,"LINESTRING (116.3468973 39.9223073, 116.3468996 39.9224001)",68.42058059975513,8.600461320088861,0.008808395609561731,,,,,,,,,B
9379044807,9379044802,0,199907397,trunk,阜成门外大街,True,False,11.372685880357546,"LINESTRING (116.3468973 39.9223073, 116.3467644 39.9222988)",46.176050941506524,5.372122643484459,0.003095895358736875,,,G109,,,,,,A
9379044808,9379044801,0,155594635,tertiary,阜成门外大街辅路,True,False,11.480680027351001,"LINESTRING (116.3468996 39.9224001, 116.3467651 39.9223956)",67.26066822404466,8.897933374480683,0.001074820337739251,,,,,,,,,B
9379044808,754517083,0,160093308,tertiary,北礼士路,True,False,124.25726828499201,"LINESTRING (116.3468996 39.9224001, 116.3469492 39.9226319, 116.3471165 39.9233696, 116.3471049 39.9235031)",194.36846946436498,10.545946958912342,0.00792190890614564,,,,,,,,,B
9385323972,9385323973,0,135257993,residential,北展北街,False,True,18.845012608841447,"LINESTRING (116.3454126 39.9411327, 116.3456105 39.9412082)",18.845012608841447,1.783871654952586,1.9994324191842315e-05,,,,,,,,,C
9385323972,9949183419,0,"[135257989, 135257991]",secondary_link,高梁桥路,True,False,237.18265664810593,"LINESTRING (116.3454126 39.9411327, 116.3454278 39.9410421, 116.3454375 39.9409844, 116.3455842 39.9401615, 116.3457718 39.939162, 116.3457984 39.9390203)",380.5084463351201,8.330796481356892,0.005050035975450696,,,,,,,,,"['secondary_link', 'secondary']"
9385323972,1752454496,0,135257993,residential,北展北街,False,False,316.32011154411305,"LINESTRING (116.3454126 39.9411327, 116.3452814 39.9410807, 116.3451386 39.9410602, 116.3446049 39.9409707, 116.3438958 39.9409327, 116.3433353 39.9409238, 116.341736 39.9409007)",316.32011154411305,1.4974433441280954,0.0002676659528907923,,,,,,,,,C
9385323973,9385323972,0,135257993,residential,北展北街,False,False,18.845012608841447,"LINESTRING (116.3456105 39.9412082, 116.3454126 39.9411327)",18.845012608841447,1.7838716549525861,0.000798483011274219,,,,,,,,,C
9385323973,265710694,0,135257994,secondary,高梁桥斜街,True,False,58.77199991881069,"LINESTRING (116.3456105 39.9412082, 116.3456623 39.9415507, 116.3456934 39.9417329)",298.35316632170776,8.088775309095377,0.00453670499270458,,,,,,,,,B
9385323973,4717120986,0,"[1190027916, 1017531374, 1017531375]",tertiary,,True,False,119.50741663611004,"LINESTRING (116.3456105 39.9412082, 116.346075 39.9413102, 116.3464475 39.9413886, 116.346961 39.9414962)",847.2834532347256,11.100272058692777,0.0007284670444805632,,,,,,building_passage,,,B
9385323976,2285990048,0,1270104342,secondary,高梁桥斜街,True,False,12.727022640110679,"LINESTRING (116.3437821 39.9428685, 116.3439172 39.9428198)",44.13714756155166,4.309739497966808,0.0034728492843608553,,,,,,,,,B
9385323980,265710690,0,24447770,tertiary,,True,False,14.018728413664292,"LINESTRING (116.3439109 39.9431121, 116.343849 39.9429953)",71.39939857472991,7.197331083155067,0.0024049803783298793,,,,,,,,,B
9385323981,9385323980,0,1055429158,tertiary,高梁桥斜街,True,False,13.178714255557031,"LINESTRING (116.3440557 39.9430706, 116.3439109 39.9431121)",72.23941273283718,7.438062881069471,0.0018702934507480314,,,,,,,,,B
9385323981,2285990058,0,219439944,tertiary,交大东路,True,False,108.42948923332368,"LINESTRING (116.3440557 39.9430706, 116.3438522 39.943812, 116.3437271 39.9440072)",173.36676248981126,7.575856809651162,0.0005357618912480758,,,,,,,,,B
9385323982,265710690,0,109497807,secondary,高梁桥斜街,True,False,12.964697708872853,"LINESTRING (116.3439902 39.942952, 116.343849 39.9429953)",43.899472492789485,4.121527977549096,0.0010678689060309762,,,,,,,,,B
9385323982,9385323981,0,219439942,tertiary,,True,False,14.3212118263834,"LINESTRING (116.3439902 39.942952, 116.3440557 39.9430706)",71.0969151620108,6.914334325203525,2.6515770433626013e-06,,,,,,,,,B
9387138503,320830548,0,1052210030,tertiary,龙潭路,False,False,14.168434567239283,"LINESTRING (116.4281166 39.8798521, 116.4279512 39.8798409)",14.168434567239283,2.634098387454622,0.0013186937614841953,,,,,,,,,B
9387138503,734570487,0,104129576,tertiary,龙潭路,False,True,179.68564287948112,"LINESTRING (116.4281166 39.8798521, 116.4283139 39.8798643, 116.4295726 39.8799151, 116.4297918 39.879924, 116.4302191 39.8799412)",179.68564287948112,1.919772057488139,0.0010606308173450405,,,,,,,,,B
9387138503,1599483419,0,195183616,tertiary,左安门内大街,True,False,329.35162946940034,"LINESTRING (116.4281166 39.8798521, 116.4281061 39.8800216, 116.4281085 39.8800342, 116.4280391 39.8807973, 116.4280126 39.8815657, 116.4279947 39.8828115)",374.3236179025487,8.283719391356797,0.0016466293439281754,,,,,,,,,B
9387157807,2056594334,0,195183612,residential,,False,True,5.545992342202817,"LINESTRING (116.4326169 39.875227, 116.4326654 39.8752602)",5.545992342202817,1.1781840839473732,0.0005352602415371694,,,,,,,,,C
9414229799,1742845386,0,1020713083,residential,,False,True,64.25440404605871,"LINESTRING (116.3781718 39.9358028, 116.37821 39.935568, 116.3782407 39.9355171, 116.378284 39.9354995, 116.3783734 39.9355054, 116.3785565 39.9355551, 116.3785941 39.9355628)",64.25440404605872,1.273497253792148,0.0002676659528907923,,,,,,,,,C
9414229808,340065253,0,162368405,residential,定阜街,False,True,37.29560371060108,"LINESTRING (116.3769585 39.9341545, 116.376523 39.9341231)",37.29560371060108,1.4925530926453783,0.004061356059498523,,,,,,,,,C
9414229808,9414250223,0,162368405,residential,定阜街,False,False,173.2650669644359,"LINESTRING (116.3769585 39.9341545, 116.3780216 39.9342313, 116.3789817 39.9343005)",173.2650669644359,1.4881363272658028,0.0014485493723645475,,,,,,,,,C
9414229808,9414250218,0,1020713087,residential,,False,False,55.59369364223808,"LINESTRING (116.3769585 39.9341545, 116.3769495 39.9342088, 116.3769014 39.9345639, 116.3769855 39.9346241)",55.59369364223808,1.242710823583795,0.0002676659528907923,,,,,,,,,C
9414250218,9414229808,0,1020713087,residential,,False,True,55.59369364223808,"LINESTRING (116.3769855 39.9346241, 116.3769014 39.9345639, 116.3769495 39.9342088, 116.3769585 39.9341545)",55.59369364223808,1.2427108235837943,0.0002676659528907923,,,,,,,,,C
9414250223,269491726,0,162368405,residential,定阜街,False,False,25.14375014034261,"LINESTRING (116.3789817 39.9343005, 116.3792753 39.9343217)",25.14375014034261,1.535382497486523,0.0009007478880547171,,,,,,,,,C
9414250223,9414229808,0,162368405,residential,定阜街,False,True,173.2650669644359,"LINESTRING (116.3789817 39.9343005, 116.3780216 39.9342313, 116.3769585 39.9341545)",173.2650669644359,1.4881363272658015,0.0037814355208127303,,,,,,,,,C
9414250223,9414250225,0,1020713089,residential,,False,False,39.32031767086255,"LINESTRING (116.3789817 39.9343005, 116.3789718 39.9344299, 116.3789545 39.9346535)",39.32031767086255,1.4636560493386324,0.0008025678732058857,,,,,,,,,C
9414250224,9414250225,0,1020713089,residential,,False,True,23.788383045949942,"LINESTRING (116.3788943 39.9348592, 116.3789458 39.9347662, 116.3789545 39.9346535)",23.788383045949942,1.2115275262654879,0.0002676659528907923,,,,,,,,,C
9414250225,9414250226,0,1020713090,residential,,False,False,11.859913394452438,"LINESTRING (116.3789545 39.9346535, 116.3788157 39.9346465)",11.859913394452438,1.2115275262654874,0.0002676659528907923,,,,,,,,,C
