u,v,key,osmid,bridge,oneway,lanes,highway,reversed,length,maxspeed,geometry,Cost of returning,Edge Betweenness,ref,name,tunnel,access,width,junction
122999139,122999142,0,1286693068,,False,2,unclassified,False,228.435,,"LINESTRING (-118.2446872 34.0780483, -118.2447121 34.0781428, -118.2447644 34.0782555, -118.2448328 34.0783507, -118.2449387 34.0784421, -118.2455417 34.078878, -118.2457769 34.0790425, -118.2458387 34.079104, -118.2458739 34.0791694, -118.2459128 34.0792951, -118.2459006 34.0794076, -118.2458845 34.0794722, -118.245854 34.0795309, -118.245761 34.0796681)",1.3427966110858731,0.0007984943115587536,,North Boylston Street,,,,
122999142,21662863,0,"[509100392, 398353291, 509100817, 156414834, 398353592, 398353593]",,False,"['6', '4']",secondary,"[False, True]",1060.278,,"LINESTRING (-118.245761 34.0796681, -118.2452766 34.079461, -118.2440035 34.0789169, -118.2438564 34.0791529, -118.2435597 34.0796291, -118.2434013 34.0798832, -118.2433021 34.0800276, -118.2432069 34.0801454, -118.2430808 34.0802765, -118.2429453 34.0803986, -118.2429051 34.0804397, -118.2428676 34.0804775, -118.2428233 34.0805142, -118.2427911 34.0805351, -118.2426731 34.0806119, -118.2425028 34.0807052, -118.2423083 34.0807974, -118.2421273 34.080874, -118.2419167 34.0809396, -118.2417303 34.0809851, -118.2415358 34.0810218, -118.2413441 34.0810462, -118.2411644 34.0810551, -118.2409565 34.081054, -118.240758 34.0810373, -118.2405609 34.0810118, -118.2403517 34.0809674, -118.2401357 34.0809074, -118.2386583 34.0804582, -118.2380152 34.0802625, -118.2379953 34.0802565, -118.2366502 34.0798411, -118.2363029 34.0797266, -118.2361634 34.07967, -118.236033 34.0796067)",1.3761037511522736,0.0006060017224940264,,Academy Road,,,,
122999142,122999139,0,1286693068,,False,2,unclassified,True,228.43500000000003,,"LINESTRING (-118.245761 34.0796681, -118.245854 34.0795309, -118.2458845 34.0794722, -118.2459006 34.0794076, -118.2459128 34.0792951, -118.2458739 34.0791694, -118.2458387 34.079104, -118.2457769 34.0790425, -118.2455417 34.078878, -118.2449387 34.0784421, -118.2448328 34.0783507, -118.2447644 34.0782555, -118.2447121 34.0781428, -118.2446872 34.0780483)",1.3427966110858738,0.0004308587557250813,,North Boylston Street,,,,
122999160,606441505,0,13352128,,False,2,residential,False,210.85500000000002,,"LINESTRING (-118.2454457 34.075135, -118.2448533 34.0755551, -118.2447958 34.075611, -118.2447741 34.0756656, -118.244763 34.0757356, -118.2447702 34.0758181, -118.2448028 34.0758838, -118.2448557 34.0759494, -118.2449146 34.0759848, -118.2449981 34.0760114, -118.2450875 34.0760271, -118.2451596 34.0760197, -118.245341 34.0759448, -118.245424 34.075938, -118.2454956 34.0759511, -118.2457596 34.0760685)",1.6033222948507044,0.00163315817468329,,North Boylston Street,,,,
122999160,1853702370,0,13352128,,False,2,residential,True,278.654,,"LINESTRING (-118.2454457 34.075135, -118.2457649 34.0748716, -118.2469619 34.074023, -118.247164 34.0737542, -118.2472372 34.0736254, -118.2473369 34.0734815, -118.2474055 34.073418, -118.2475086 34.0733372)",1.2058319225955874,0.0013386850938867459,,North Boylston Street,,,,
122999160,38019514,0,"[398262683, 398262684]",,False,4,tertiary,False,406.002,,"LINESTRING (-118.2454457 34.075135, -118.2456116 34.0752229, -118.2457847 34.0753364, -118.2460543 34.0755471, -118.2466831 34.0762049, -118.246781 34.0762757, -118.2469744 34.076433, -118.2472943 34.0766254, -118.2482627 34.0770392, -118.2484163 34.0771049, -118.248902 34.077315)",1.3421837178744793,0.00016573300213394473,,Scott Avenue,,,,
122999180,122999181,0,13352132,,False,2,residential,False,82.826,,"LINESTRING (-118.2507649 34.0670724, -118.2500327 34.0671723, -118.2498775 34.0671926)",1.7466694289889764,0.0008644228762827252,,Boylston Street,,,,
122999180,122690507,0,13352132,,False,2,residential,True,70.843,,"LINESTRING (-118.2507649 34.0670724, -118.2508843 34.0670579, -118.2514002 34.0669823, -118.2515228 34.0669643)",1.5144862983704732,0.0066173223804481636,,Boylston Street,,,,
122999180,123453238,0,13418605,,False,2,residential,True,142.702,,"LINESTRING (-118.2507649 34.0670724, -118.2507513 34.0670119, -118.2506665 34.0668448, -118.2503419 34.0658396)",1.2664800552947888,0.00024248302618816683,,Sunvue Place,,,,
122999181,933321079,0,398797108,,False,6,primary,False,27.653,,"LINESTRING (-118.2498775 34.0671926, -118.2499506 34.0674338)",1.371468116670375,0.009831648675206367,,West Sunset Boulevard,,,,
122999181,123154075,0,398797108,,False,6,primary,True,36.536,,"LINESTRING (-118.2498775 34.0671926, -118.2497805 34.066874)",1.7694032367072878,0.011718111335408074,,West Sunset Boulevard,,,,
122999181,122999180,0,13352132,,False,2,residential,True,82.826,,"LINESTRING (-118.2498775 34.0671926, -118.2500327 34.0671723, -118.2507649 34.0670724)",1.7466694289889761,0.006883036256828988,,Boylston Street,,,,
122999181,933321070,0,13402531,,True,1,residential,False,41.21099999999999,,"LINESTRING (-118.2498775 34.0671926, -118.2497885 34.067305, -118.2497762 34.0673302, -118.2497325 34.0674198, -118.2497152 34.0674751, -118.2497077 34.06753)",2.608505139723834,0.0007744400894605339,,Everett Street,,,,
122999186,123008568,0,13353869,,False,2,residential,False,108.016,,"LINESTRING (-118.2539852 34.0628775, -118.2550225 34.0633305)",1.2143684530631569,0.0005405436560018048,,West Court Street,,,,
122999186,122379528,0,"[13254937, 13352133, 737796350]",,False,2,residential,"[False, True]",210.26999999999998,,"LINESTRING (-118.2539852 34.0628775, -118.2540187 34.0628238, -118.2542663 34.0624298, -118.2544584 34.0621248, -118.2545503 34.0620566, -118.2546676 34.0620778, -118.254818 34.0621445, -118.2555622 34.0624746)",1.2203042960024828,0.0006373486671843716,,"['Colton Street', 'North Boylston Street']",,,,
122999186,60946368,0,161713703,,False,2,residential,False,242.84199999999998,,"LINESTRING (-118.2539852 34.0628775, -118.2532059 34.0640846, -118.2531367 34.0641887, -118.2530452 34.0643122, -118.2529839 34.0644049, -118.2527861 34.0647108, -118.2527306 34.064798)",1.7258524190216455,0.0012710509730726805,,North Boylston Street,,,,
122999192,60946368,0,161713703,,False,2,residential,True,55.26,,"LINESTRING (-118.2524447 34.0652349, -118.2526435 34.0649302, -118.2527306 34.064798)",1.4447336232281724,0.00024248302618816683,,North Boylston Street,,,,
123000324,122379553,0,13358149,,False,2,tertiary,False,110.475,,"LINESTRING (-118.2630797 34.0634118, -118.262984 34.0635094, -118.2629662 34.0635506, -118.2629458 34.0636226, -118.2629402 34.063663, -118.2629742 34.0640016, -118.2630074 34.0643702)",1.830388912655801,0.0013850879819930918,,Belmont Avenue,,,,
123000324,123567761,0,"[241192377, 13433483, 13433492]",,False,2,residential,False,283.313,,"LINESTRING (-118.2630797 34.0634118, -118.263155 34.063323, -118.2633677 34.0629505, -118.2637768 34.0623564, -118.2640828 34.0619167, -118.264145 34.0617866, -118.2641591 34.0616735, -118.2641348 34.0615663, -118.2640772 34.0614725, -118.2639331 34.061354, -118.2638479 34.0613229, -118.2637054 34.0612902)",1.7204923552111726,0.0007310366275815945,,Loma Drive,,no,,
123000324,338509550,0,"[185948936, 399280150]",,False,"['5', '6']",primary,False,166.736,,"LINESTRING (-118.2630797 34.0634118, -118.262943 34.0633517, -118.2623397 34.0630803, -118.2614873 34.0626989)",1.8933030604282144,0.011224911563976115,,Beverly Boulevard,,,,
123000324,122674658,0,"[399280153, 399280155, 399280129]",,False,"['5', '6']",primary,True,75.19200000000001,,"LINESTRING (-118.2630797 34.0634118, -118.2632 34.0634697, -118.2634385 34.0635747, -118.2636073 34.0636525, -118.2637966 34.063735)",1.730312542482434,0.009450662732046788,,Beverly Boulevard,,,,
123000331,123063537,0,13363994,,False,,residential,False,151.59,,"LINESTRING (-118.2688756 34.0660322, -118.2689272 34.0659163, -118.2695952 34.0648069)",1.654887942278479,0.00011633068780019258,,South Westlake Avenue,,,,
123000331,123008610,0,13383263,,False,2,residential,False,328.524,,"LINESTRING (-118.2688756 34.0660322, -118.2688133 34.0661361, -118.2686193 34.0664394, -118.2679793 34.0674864, -118.2672465 34.0686604)",1.7345800854362154,9.804006904091052e-05,,North Westlake Avenue,,,,
123000331,122702184,0,"[399280152, 403838230, 399280158]",,False,"['6', '7']",primary,False,104.28699999999999,,"LINESTRING (-118.2688756 34.0660322, -118.2686428 34.0659241, -118.2684614 34.065842, -118.2684185 34.0658236, -118.2683839 34.0658073, -118.2678837 34.0655801)",1.6778910532348574,0.011452162209911375,,Beverly Boulevard,,,,
123000331,123000333,0,399280159,,False,6,primary,True,55.226,,"LINESTRING (-118.2688756 34.0660322, -118.2690352 34.0661029, -118.269403 34.0662684)",1.6559027402263182,0.009544233067886073,,Beverly Boulevard,,,,
123000333,123000335,0,399280159,,False,6,primary,True,36.325,,"LINESTRING (-118.269403 34.0662684, -118.2697502 34.0664233)",1.5577811142161426,0.009498888800801165,,Beverly Boulevard,,,,
123000333,123008611,0,13364857,,False,2,residential,False,327.219,,"LINESTRING (-118.269403 34.0662684, -118.2693301 34.0663788, -118.2691166 34.0667156, -118.2678072 34.0688025, -118.2677608 34.0688778)",1.6441593538943107,9.533470420834792e-05,,North Mountain View Avenue,,,,
123000333,123000331,0,399280159,,False,6,primary,False,55.226,,"LINESTRING (-118.269403 34.0662684, -118.2690352 34.0661029, -118.2688756 34.0660322)",1.6559027402263178,0.011312541859639556,,Beverly Boulevard,,,,
123000335,123000333,0,399280159,,False,6,primary,False,36.325,,"LINESTRING (-118.2697502 34.0664233, -118.269403 34.0662684)",1.5577811142161426,0.011269256022318555,,Beverly Boulevard,,,,
123000335,122708808,0,13418754,,False,,residential,False,204.18,,"LINESTRING (-118.2697502 34.0664233, -118.2703543 34.0654516, -118.2707664 34.0647914)",1.5316213691917147,0.0003573434070141406,,South Mountain View Avenue,,,,
123000335,18166944,0,"[399280154, 398690477]",,False,6,primary,True,60.696999999999996,,"LINESTRING (-118.2697502 34.0664233, -118.2698416 34.0664644, -118.270214 34.0666342, -118.2703272 34.0666869)",1.702498036007864,0.009087085223461959,,Beverly Boulevard,,,,
123000337,123008612,0,13394078,,False,2,residential,False,325.14599999999996,,"LINESTRING (-118.2713342 34.0671151, -118.2710908 34.0674982, -118.2708931 34.0678083, -118.2700628 34.0691109, -118.269936 34.0693097, -118.2696865 34.0697011)",1.4940815900629658,5.2578177398064795e-05,,North Lake Street,,,,
123000337,123442607,0,13417138,,False,,residential,False,110.619,,"LINESTRING (-118.2713342 34.0671151, -118.2716206 34.0666626, -118.2718913 34.0662338)",1.7652333313906712,0.002138002777351062,,South Lake Street,,,,
123000337,18166944,0,"[398685872, 398685873, 398685871]",,False,"['6', '7']",primary,False,104.267,,"LINESTRING (-118.2713342 34.0671151, -118.2711233 34.0670273, -118.2709461 34.0669517, -118.270453 34.0667387, -118.2703272 34.0666869)",1.7493538856353337,0.011127812491398704,,Beverly Boulevard,,,,
123000337,122600585,0,398687572,,False,6,primary,True,92.673,,"LINESTRING (-118.2713342 34.0671151, -118.2718426 34.0673368, -118.2722223 34.0675067)",1.6122279447612875,0.008923234214255015,,Beverly Boulevard,,,,
123000339,123212831,0,13385618,,False,,residential,False,110.644,,"LINESTRING (-118.273554 34.068074, -118.273612 34.0679795, -118.2737248 34.0677987, -118.2738308 34.0676083, -118.2740634 34.0672453, -118.2741001 34.067188)",1.5475014502700675,0.0006266448324120586,,South Park View Street,,,,
123000339,123000341,0,"[398688802, 185948934]",,False,"['6', '7']",primary,True,40.858999999999995,,"LINESTRING (-118.273554 34.068074, -118.273648 34.0681179, -118.2738339 34.0681996, -118.2739465 34.068245)",1.5344379619994817,0.0077345204317385875,,Beverly Boulevard,,,,
123000339,122688729,0,"[398687571, 398688804, 398688807]",,False,"['6', '7']",primary,False,77.81899999999999,,"LINESTRING (-118.273554 34.068074, -118.273275 34.0679648, -118.2731049 34.0678897, -118.2728018 34.0677558)",1.4896197929118569,0.007482803877752327,,Beverly Boulevard,,,,
123000341,122992361,0,13400760,,False,,residential,False,187.79500000000002,,"LINESTRING (-118.2739465 34.068245, -118.2738721 34.0683622, -118.2736526 34.0687081, -118.2729985 34.0697402)",1.5960880937188449,0.0015182389815783476,,North Park View Street,,,,
123000341,123000339,0,"[398688802, 185948934]",,False,"['6', '7']",primary,False,40.859,,"LINESTRING (-118.2739465 34.068245, -118.2738339 34.0681996, -118.273648 34.0681179, -118.273554 34.068074)",1.5344379619994817,0.00776033902220587,,Beverly Boulevard,,,,
123000341,123000347,0,185948934,,False,6,primary,True,109.973,,"LINESTRING (-118.2739465 34.068245, -118.2744044 34.0684495, -118.2746182 34.068549, -118.2749963 34.068716)",1.4743039585327569,0.0060799545875106715,,Beverly Boulevard,,,,
123000347,122992363,0,13414599,,False,,residential,False,183.546,,"LINESTRING (-118.2749963 34.068716, -118.2747906 34.0690388, -118.27463 34.0692907, -118.2744309 34.069603, -118.2740659 34.0701757)",1.5268765991826805,0.0016344520448206025,,North Carondelet Street,,,,
123000347,123000341,0,185948934,,False,6,primary,False,109.97300000000001,,"LINESTRING (-118.2749963 34.068716, -118.2746182 34.068549, -118.2744044 34.0684495, -118.2739465 34.068245)",1.4743039585327575,0.006136708436715518,,Beverly Boulevard,,,,
123000347,123000349,0,"[398688808, 398688803, 398688806]",,False,"['6', '7']",primary,True,91.00800000000001,,"LINESTRING (-118.2749963 34.068716, -118.2752354 34.0688191, -118.2753845 34.0688772, -118.2755543 34.0689537, -118.2758784 34.0690843)",1.6987783230523064,0.004549129778233011,,Beverly Boulevard,,,,
123000349,122992365,0,13397045,,False,,residential,False,185.356,,"LINESTRING (-118.2758784 34.0690843, -118.2756136 34.0695003, -118.2755321 34.069643, -118.2754789 34.0697243, -118.2753175 34.0699833, -118.2749421 34.0705596)",1.7060498007767588,0.001139958403251331,,North Coronado Street,,,,
123000349,1788092721,0,161702911,,False,,residential,False,136.111,,"LINESTRING (-118.2758784 34.0690843, -118.2764762 34.0681436, -118.2765671 34.0680013)",1.8482948066242397,0.001439724589155063,,South Coronado Street,,,,
123000349,123000347,0,"[398688808, 398688803, 398688806]",,False,"['6', '7']",primary,False,91.00800000000001,,"LINESTRING (-118.2758784 34.0690843, -118.2755543 34.0689537, -118.2753845 34.0688772, -118.2752354 34.0688191, -118.2749963 34.068716)",1.6987783230523041,0.004523958122834385,,Beverly Boulevard,,,,
123000349,122735406,0,"[398689448, 398689449, 398689450, 398688805]",,False,"['6', '7']",primary,True,98.30199999999999,,"LINESTRING (-118.2758784 34.0690843, -118.2761186 34.0691865, -118.2762914 34.069259, -118.2764188 34.0693142, -118.2764716 34.0693357, -118.276831 34.0694828)",1.7103038614755064,0.004147853598829213,,Beverly Boulevard,,,,
123000352,123172073,0,13381331,,False,,residential,False,128.178,,"LINESTRING (-118.277674 34.0698598, -118.2783248 34.0688409)",1.772142747668665,0.0024337697282849186,,South Benton Way,,,,
123000352,122746291,0,13434801,,False,2,tertiary,False,93.531,,"LINESTRING (-118.277674 34.0698598, -118.277608 34.0699576, -118.2771983 34.0706029)",1.7445777215980214,0.0035568490074722177,,North Benton Way,,,,
